"geneID","gene.name","mean.log2.pfkm","fdr.hemisphere","fdr.treatment","fdr.interaction"
"ENSRNOG00000021133","Lsm14a",5.26090529889458,0.829860759123922,0.515322239075213,0.999999999999993
"ENSRNOG00000021134","Anxa9",0.107201586530265,NA,NA,NA
"ENSRNOG00000021137","Kctd15",3.61642834481547,0.823515469547758,0.860207634969622,0.999999999999993
"ENSRNOG00000021138","Cers2",4.47786323401879,0.829109175032448,0.987994543215289,0.999999999999993
"ENSRNOG00000021139","Esrra",5.75267996126389,0.823515469547758,0.598936279265197,0.999999999999993
"ENSRNOG00000021140","Kcnk4",4.58529003792022,0.823515469547758,0.508845861617614,0.999999999999993
"ENSRNOG00000021143","Setdb1",2.94148742193218,0.823515469547758,0.934166244469668,0.999999999999993
"ENSRNOG00000021144","Cebpg",3.65055657963228,0.823515469547758,0.513909200151594,0.999999999999993
"ENSRNOG00000021145","Gpr137",6.27549492411933,0.905559182699551,0.468046244119921,0.999999999999993
"ENSRNOG00000021147","Bad",5.97575770415034,0.823515469547758,0.629895907271752,0.999999999999993
"ENSRNOG00000021149","Ush1c",0.156445758860622,NA,NA,NA
"ENSRNOG00000021150","Plcb3",1.91383560233747,0.84114141757421,0.332287392376312,0.999999999999993
"ENSRNOG00000021151","Ppp1r14b",6.00491292908509,0.823515469547758,0.523000100958017,0.999999999999993
"ENSRNOG00000021153","Fkbp2",8.86424438967211,0.965741503656944,0.597706777437426,0.999999999999993
"ENSRNOG00000021155","Ctsk",3.94358218727725,0.823515469547758,0.274788581863304,0.999999999999993
"ENSRNOG00000021156","Vegfb",4.38229253388667,0.934454109420994,0.432790667933305,0.999999999999993
"ENSRNOG00000021157","Ctss",7.00678465715137,0.823515469547758,0.421813188663186,0.999999999999993
"ENSRNOG00000021158","Nudt22",3.71435140867958,0.823515469547758,0.557941431346182,0.999999999999993
"ENSRNOG00000021159","LOC100362987",0.361471075954476,NA,NA,NA
"ENSRNOG00000021160","Hormad1",0.0713803308165726,NA,NA,NA
"ENSRNOG00000021161","Fermt3",1.79696185200534,0.87538188553461,0.523000100958017,0.999999999999993
"ENSRNOG00000021164","Stip1",7.03845907966223,0.941753414741293,0.684635495583399,0.999999999999993
"ENSRNOG00000021166","Ecm1",2.28789655101666,0.938088986812383,0.254071400694208,0.999999999999993
"ENSRNOG00000021168","Anp32e",5.479757164846,0.823515469547758,0.577706691220099,0.999999999999993
"ENSRNOG00000021170","Plekho1",5.73185670139698,0.911383735606282,0.409678196019208,0.999999999999993
"ENSRNOG00000021173","Vps45",4.89845586364697,0.823515469547758,0.903787037383695,0.999999999999993
"ENSRNOG00000021174","Macrod1",5.28913764571,0.828289191080077,0.920690579978639,0.999999999999993
"ENSRNOG00000021175","Otub1",8.07470132179401,0.996600839997406,0.426642456350924,0.999999999999993
"ENSRNOG00000021176","Mtmr11",1.74961674174726,0.823515469547758,0.613762163416556,0.999999999999993
"ENSRNOG00000021177","Cox8a",11.3140911562232,0.991837584087476,0.770498874025522,0.999999999999993
"ENSRNOG00000021179","Naa40",1.81036928409458,0.966526349303052,0.488673975337114,0.999999999999993
"ENSRNOG00000021181","Sf3b4",5.00885702029109,0.823515469547758,0.436130206920913,0.999999999999993
"ENSRNOG00000021182","Sv2a",6.57769827141489,0.823515469547758,0.898290918768994,0.999999999999993
"ENSRNOG00000021183","Rcor2l1",1.43809236883069,0.938976103327375,0.328215288081067,0.999999999999993
"ENSRNOG00000021184","Mark2",5.07752475122444,0.823515469547758,0.953955549683819,0.999999999999993
"ENSRNOG00000021185","Bola1",5.33346220702847,0.823515469547758,0.683228707729229,0.999999999999993
"ENSRNOG00000021186","Otol1",0.0371103943699978,NA,NA,NA
"ENSRNOG00000021198","Hist1h2bcl1",5.09101097332135,0.823515469547758,0.550676133373948,0.999999999999993
"ENSRNOG00000021199","Fcgr1a",1.59850530358661,0.841433826870062,0.83500497671819,0.999999999999993
"ENSRNOG00000021200","Hjv",0.0765868675507512,NA,NA,NA
"ENSRNOG00000021201","Txnip",4.39986157173124,0.823515469547758,0.775318894176466,0.999999999999993
"ENSRNOG00000021202","Rtn3",8.91661228495245,0.823515469547758,0.683228707729229,0.999999999999993
"ENSRNOG00000021203","Atl3",1.27404093672913,0.996933340136887,0.56531054194687,0.999999999999993
"ENSRNOG00000021206","Pla2g16",7.18167804029879,0.823515469547758,0.9779059195657,0.999999999999993
"ENSRNOG00000021207","Lgals12",0.00639770600282006,NA,NA,NA
"ENSRNOG00000021209","Polr3gl",4.00400519205292,0.84114141757421,0.614202489627694,0.999999999999993
"ENSRNOG00000021213","Lix1l",3.62340820956299,0.859679398050583,0.773395606705639,0.999999999999993
"ENSRNOG00000021215","Rbm8a",5.4230462796891,0.989919797810617,0.536701121888816,0.999999999999993
"ENSRNOG00000021216","Pex11b",4.61408220594999,0.823515469547758,0.990047847192348,0.999999999999993
"ENSRNOG00000021217","Itga10",0.127053359933011,NA,NA,NA
"ENSRNOG00000021218","Pias3",3.63486991172071,0.84114141757421,0.896370456551865,0.999999999999993
"ENSRNOG00000021220","Cpxm1",2.44829772746556,0.923159529257976,0.499653764948374,0.999999999999993
"ENSRNOG00000021221","Pced1a",4.01984366511518,0.931404188578725,0.56658289520617,0.999999999999993
"ENSRNOG00000021222","Vps16",4.49632607813752,0.870870651649539,0.41593577395296,0.999999999999993
"ENSRNOG00000021223","Ptpra",6.06506256688554,0.823515469547758,0.628980243649836,0.999999999999993
"ENSRNOG00000021224","Mrps26",6.3588702283978,0.823515469547758,0.678392812321822,0.999999999999993
"ENSRNOG00000021225","Oxt",0.289592468045699,NA,NA,NA
"ENSRNOG00000021229","Avp",1.37094562571508,0.823515469547758,0.691091125214264,0.999999999999993
"ENSRNOG00000021230","Ubox5",2.50368915871834,0.988697878035735,0.67801874892364,0.999999999999993
"ENSRNOG00000021231","Lzts3",5.92616318032553,0.823515469547758,0.854687740788926,0.999999999999993
"ENSRNOG00000021232","Ddrgk1",6.65256172493784,0.943522758845293,0.627852206114868,0.999999999999993
"ENSRNOG00000021233","Itpa",6.70752860582323,0.823515469547758,0.70332361792077,0.999999999999993
"ENSRNOG00000021234","Slc4a11",1.59936043298581,0.858040145439882,0.865647970879034,0.999999999999993
"ENSRNOG00000021237","RGD1565616",3.0211276326463,0.823515469547758,0.540025280769156,0.999999999999993
"ENSRNOG00000021240","Atrn",4.23158942752659,0.823515469547758,0.712898618756178,0.999999999999993
"ENSRNOG00000021241","Gfra4",1.00913067796867,0.823515469547758,0.543682643001651,0.999999999999993
"ENSRNOG00000021242","Adam33",0.40294621626054,NA,NA,NA
"ENSRNOG00000021243","Siglec1",0.0691418485594683,NA,NA,NA
"ENSRNOG00000021244","Hspa12b",2.20141151912926,0.998318107187236,0.442496207655843,0.999999999999993
"ENSRNOG00000021245","RGD1311739",6.26956364112432,0.888571752688826,0.4001757171522,0.999999999999993
"ENSRNOG00000021247","Spef1",3.1116582976389,0.957005333432466,0.495936178779142,0.999999999999993
"ENSRNOG00000021248","Cdc25b",2.41072562414465,0.823515469547758,0.709811008648855,0.999999999999993
"ENSRNOG00000021249","Ap5s1",2.34444503440438,0.829860759123922,0.822079626696416,0.999999999999993
"ENSRNOG00000021250","Rnf24",3.88067394981858,0.823515469547758,0.921683996206933,0.999999999999993
"ENSRNOG00000021255","Smox",4.86673709773955,0.891813107951092,0.437875742185464,0.999999999999993
"ENSRNOG00000021256","Adra1d",4.49565566605425,0.840952657777921,0.327989751149411,0.999999999999993
"ENSRNOG00000021259","Prnp",9.01805040167661,0.823515469547758,0.754707886140723,0.999999999999993
"ENSRNOG00000021260","Prnd",0.02143007900619,NA,NA,NA
"ENSRNOG00000021261","Rassf2",2.66573947934532,0.879486076667518,0.443611876442149,0.999999999999993
"ENSRNOG00000021262","Slc23a2",3.58489303450056,0.823515469547758,0.687612309375604,0.999999999999993
"ENSRNOG00000021263","Tmem230",4.7002675103851,0.823515469547758,0.505874754277167,0.999999999999993
"ENSRNOG00000021264","Pcna",5.19907163537137,0.823515469547758,0.93298195859537,0.999999999999993
"ENSRNOG00000021265","Cds2",2.862899598795,0.826747912989426,0.588935262334444,0.999999999999993
"ENSRNOG00000021266","Prokr2",0.523836028293957,NA,NA,NA
"ENSRNOG00000021268","Shld1",2.04327701681186,0.823515469547758,0.704502868561191,0.999999999999993
"ENSRNOG00000021269","Chgb",8.0599957919132,0.823515469547758,0.903585956623976,0.999999999999993
"ENSRNOG00000021270","Trmt6",2.64947451748312,0.892693052213828,0.713679407151945,0.999999999999993
"ENSRNOG00000021272","Mcm8",0.821051351441337,NA,NA,NA
"ENSRNOG00000021273","Crls1",3.88053080677748,0.823515469547758,0.921352638454661,0.999999999999993
"ENSRNOG00000021274","Fermt1",0.00454757365523342,NA,NA,NA
"ENSRNOG00000021276","Bmp2",0.75914888903019,NA,NA,NA
"ENSRNOG00000021285","Celsr1",0.497823363482953,NA,NA,NA
"ENSRNOG00000021287","Hexim2",3.43020745507946,0.831999890876255,0.609075028504961,0.999999999999993
"ENSRNOG00000021289","Rbbp5",3.45610697368917,0.879486076667518,0.99518903193501,0.999999999999993
"ENSRNOG00000021290","Olr87",0,NA,NA,NA
"ENSRNOG00000021292","AABR07028027.1",3.85098679194457,0.938976103327375,0.713090045847232,0.999999999999993
"ENSRNOG00000021294","Mstn",0.357734102139705,NA,NA,NA
"ENSRNOG00000021295","Rae1",4.88255451128848,0.823515469547758,0.759747998289521,0.999999999999993
"ENSRNOG00000021298","Dstyk",3.23815486607595,0.823515469547758,0.695020586830398,0.999999999999993
"ENSRNOG00000021302","Tmem91",3.8879738131041,0.873108931877437,0.499653764948374,0.999999999999993
"ENSRNOG00000021303","Drc3",2.86509503246279,0.823515469547758,0.990331818140629,0.999999999999993
"ENSRNOG00000021310","Slc36a3",0,NA,NA,NA
"ENSRNOG00000021312","Dnaaf5",1.72468408641274,0.827493885762011,0.399771496242646,0.999999999999993
"ENSRNOG00000021313","Prr4",0,NA,NA,NA
"ENSRNOG00000021314","Fdft1",5.59214272599714,0.996041067852962,0.0691509765013079,0.999999999999993
"ENSRNOG00000021316","Tmem98",3.43860336309799,0.889975803985383,0.9035278678399,0.999999999999993
"ENSRNOG00000021317","Cct2",5.91916320585527,0.977440616514899,0.536701121888816,0.999999999999993
"ENSRNOG00000021318","Epas1",5.3913554162165,0.823515469547758,0.965307951700717,0.999999999999993
"ENSRNOG00000021323","Car13",0.462268051018542,NA,NA,NA
"ENSRNOG00000021324","RGD1565059",2.34484266308859,0.823515469547758,0.421813188663186,0.999999999999993
"ENSRNOG00000021329","Tas2r140",0,NA,NA,NA
"ENSRNOG00000021330","Sprtn",1.55325404041291,0.831002899883691,0.627858539954249,0.999999999999993
"ENSRNOG00000021332","Olr86",0,NA,NA,NA
"ENSRNOG00000021334","Lag3",0.241829971115924,NA,NA,NA
"ENSRNOG00000021338","Tmem132a",7.58042275229432,0.823515469547758,0.726865835916881,0.999999999999993
"ENSRNOG00000021345","Timd2",0.0682805740655715,NA,NA,NA
"ENSRNOG00000021347","Mthfd2l",0.74554374862274,NA,NA,NA
"ENSRNOG00000021355","Car6",4.13596511839115,0.823515469547758,0.5961811792601,0.999999999999993
"ENSRNOG00000021357","AC118772.2",0.0201735812737576,NA,NA,NA
"ENSRNOG00000021359","Mtfr1",0.610229660254814,NA,NA,NA
"ENSRNOG00000021364","LOC691311",0,NA,NA,NA
"ENSRNOG00000021365","Ybey",0.65885669969934,NA,NA,NA
"ENSRNOG00000021366","Tas2r116",0,NA,NA,NA
"ENSRNOG00000021370","Ccdc69",0.120008477461982,NA,NA,NA
"ENSRNOG00000021379","Txnl4b",4.25627557256104,0.823515469547758,0.900893652862243,0.999999999999993
"ENSRNOG00000021380","Fads6",4.12651240579086,0.979576336480118,0.683228707729229,0.999999999999993
"ENSRNOG00000021381","Ccdc68",0.389812956264315,NA,NA,NA
"ENSRNOG00000021384","Ankrd44",0.386172155035787,NA,NA,NA
"ENSRNOG00000021390","Meis3",4.36640161309613,0.858454873044309,0.489538002691429,0.999999999999993
"ENSRNOG00000021392","Noc2l",4.0360672955029,0.823515469547758,0.767223857242993,0.999999999999993
"ENSRNOG00000021395","LOC100363452",6.36241933268328,0.823515469547758,0.937506605183869,0.999999999999993
"ENSRNOG00000021397","Tas2r125",0,NA,NA,NA
"ENSRNOG00000021399","Cfap298",6.09672259572965,0.957649954917273,0.908033030973916,0.999999999999993
"ENSRNOG00000021400","Magee2",1.5210899986526,0.829109175032448,0.5202846767638,0.999999999999993
"ENSRNOG00000021401","Lpar5",0.524078559618411,NA,NA,NA
"ENSRNOG00000021402","Ankrd53",0.383944381750642,NA,NA,NA
"ENSRNOG00000021403","Rhob",7.67178410767375,0.823515469547758,0.851883246079281,0.999999999999993
"ENSRNOG00000021405","Cyp2c7",0,NA,NA,NA
"ENSRNOG00000021406","LOC108351936",0.446840242585142,NA,NA,NA
"ENSRNOG00000021410","Negr1",4.31392466185732,0.823515469547758,0.541506207349424,0.999999999999993
"ENSRNOG00000021411","LOC689766",0,NA,NA,NA
"ENSRNOG00000021412","Slfn13",0.502230537947849,NA,NA,NA
"ENSRNOG00000021420","Tirap",0.452945530823176,NA,NA,NA
"ENSRNOG00000021424","Cd300lf",1.27761091612039,0.823515469547758,0.935126215671872,0.999999999999993
"ENSRNOG00000021425","Fam71b",0.0660675657003183,NA,NA,NA
"ENSRNOG00000021430","Tas2r124",0,NA,NA,NA
"ENSRNOG00000021433","Arhgef39",2.5973236795372,0.823515469547758,0.621872908802569,0.999999999999993
"ENSRNOG00000021434","Usp51",0.549444178916085,NA,NA,NA
"ENSRNOG00000021435","AC141966.1",0.118169145814086,NA,NA,NA
"ENSRNOG00000021437","AABR07073181.1",0.0873454438257674,NA,NA,NA
"ENSRNOG00000021438","Tuba1c",1.6777735401983,0.858915518626529,0.517359846326417,0.999999999999993
"ENSRNOG00000021440","Pptc7",4.01445800315867,0.842247914835975,0.652118719197061,0.999999999999993
"ENSRNOG00000021441","Reln",1.46991587488427,0.823515469547758,0.722839641957855,0.999999999999993
"ENSRNOG00000021442","Hddc2",3.53615906172167,0.823515469547758,0.708049127939878,0.999999999999993
"ENSRNOG00000021445","Tas2r120",0,NA,NA,NA
"ENSRNOG00000021447","Prr7",6.72858762703225,0.823875025564177,0.509489825409285,0.999999999999993
"ENSRNOG00000021452","Hypm",0,NA,NA,NA
"ENSRNOG00000021463","Ppara",0.346691292597005,NA,NA,NA
"ENSRNOG00000021468","Grm8",2.65195849666003,0.840412378983361,0.678111808533834,0.999999999999993
"ENSRNOG00000021469","Ccdc14",0.52851673561925,NA,NA,NA
"ENSRNOG00000021470","LOC100363125",0,NA,NA,NA
"ENSRNOG00000021472","Ermn",4.93804766698065,0.908346954437637,0.276430340243692,0.999999999999993
"ENSRNOG00000021473","Olr619",0,NA,NA,NA
"ENSRNOG00000021474","Siglec5",0.345748833496688,NA,NA,NA
"ENSRNOG00000021475","Ldah",4.41525000324837,0.998203739727876,0.911712781016703,0.999999999999993
"ENSRNOG00000021478","Tpd52l1",5.51968074969694,0.823515469547758,0.683228707729229,0.999999999999993
"ENSRNOG00000021480","Rad9b",1.16477992199231,0.823515469547758,0.641699956590159,0.999999999999993
"ENSRNOG00000021484","AABR07003537.1",1.26256134100896,0.8979428562662,0.931968433455029,0.999999999999993
"ENSRNOG00000021485","Olr288",0,NA,NA,NA
"ENSRNOG00000021490","AABR07069997.1",0,NA,NA,NA
"ENSRNOG00000021492","Rbbp4",4.58555862523975,0.839189521957875,0.552270342358961,0.999999999999993
"ENSRNOG00000021493","Prdm9",0.23872876116679,NA,NA,NA
"ENSRNOG00000021497","Akt3",4.41773783505845,0.823515469547758,0.592244661674647,0.999999999999993
"ENSRNOG00000021499","Siglech",0.002482937159599,NA,NA,NA
"ENSRNOG00000021507","Luzp2",3.57370195405585,0.885932533442588,0.499653764948374,0.999999999999993
"ENSRNOG00000021510","Tbc1d10c",0.705590648952116,NA,NA,NA
"ENSRNOG00000021513","Rtn4rl2",4.88761986563779,0.904818419985814,0.138375738444142,0.999999999999993
"ENSRNOG00000021517","Tmem231",2.81790871021485,0.884481392795442,0.370380161473405,0.999999999999993
"ENSRNOG00000021518","Trim31",0.00259423212514766,NA,NA,NA
"ENSRNOG00000021521","Chst5",1.31505978139733,0.823515469547758,0.365445503016187,0.999999999999993
"ENSRNOG00000021524","Mrap",0.262720619991252,NA,NA,NA
"ENSRNOG00000021525","Nbeal1",0.129759916976995,NA,NA,NA
"ENSRNOG00000021526","Slc25a34",2.7628447703048,0.823515469547758,0.843427977979651,0.999999999999993
"ENSRNOG00000021528","Tusc2",6.31638810549086,0.823515469547758,0.822079626696416,0.999999999999993
"ENSRNOG00000021533","AABR07059201.1",0,NA,NA,NA
"ENSRNOG00000021536","Plxdc1",2.26595199682731,0.823515469547758,0.918561009094578,0.999999999999993
"ENSRNOG00000021540","RGD1563441",6.51648436674054,0.92473254295397,0.5654385718387,0.999999999999993
"ENSRNOG00000021546","Sit1",0.0410287200429298,NA,NA,NA
"ENSRNOG00000021547","Pgr15l",0.00549466259185958,NA,NA,NA
"ENSRNOG00000021548","Rassf1",3.61644951087434,0.828395145840009,0.326065781342551,0.999999999999993
"ENSRNOG00000021551","Gcnt7",0.0435319702692582,NA,NA,NA
"ENSRNOG00000021552","Uprt",0.838538158798043,NA,NA,NA
"ENSRNOG00000021553","Nckap5",0.258996820286143,NA,NA,NA
"ENSRNOG00000021555","Mis18a",0.211118032612546,NA,NA,NA
"ENSRNOG00000021557","Olr1605",0,NA,NA,NA
"ENSRNOG00000021560","Cass4",0.149816451251789,NA,NA,NA
"ENSRNOG00000021569","Tiam1",2.3249960625005,0.823515469547758,0.614202489627694,0.999999999999993
"ENSRNOG00000021573","Dpy19l3",3.31962096422381,0.823515469547758,0.852621739458806,0.999999999999993
"ENSRNOG00000021575","AABR07021096.1",0,NA,NA,NA
"ENSRNOG00000021578","Wfikkn1",0.867777587864671,NA,NA,NA
"ENSRNOG00000021579","Mpp6",4.26288923318432,0.823515469547758,0.383147604122441,0.999999999999993
"ENSRNOG00000021581","Rapgef2",3.95717937412799,0.823515469547758,0.73821338909875,0.999999999999993
"ENSRNOG00000021584","AABR07028349.1",1.58814317502946,0.823515469547758,0.691383893607004,0.999999999999993
"ENSRNOG00000021586","Gpr39",0.011731390800566,NA,NA,NA
"ENSRNOG00000021589","Nexmif",1.21082765809924,0.845404545709496,0.660692332482342,0.999999999999993
"ENSRNOG00000021602","Zmynd10",1.76938985429244,0.823515469547758,0.826920514348836,0.999999999999993
"ENSRNOG00000021609","LOC100912566",0.239490229490204,NA,NA,NA
"ENSRNOG00000021611","Clip2",5.44382393779026,0.823515469547758,0.839053380217229,0.999999999999993
"ENSRNOG00000021614","Kmt2e",4.06534211024972,0.823515469547758,0.822849597793287,0.999999999999993
"ENSRNOG00000021615","Mettl26",4.04384500077622,0.823515469547758,0.830042208985328,0.999999999999993
"ENSRNOG00000021619","Cela3b",0.571065219499825,NA,NA,NA
"ENSRNOG00000021628","Wdr89",1.78220924563504,0.823515469547758,0.923110919537146,0.999999999999993
"ENSRNOG00000021637","Ddx46",3.75177875966624,0.823515469547758,0.829946265628355,0.999999999999993
"ENSRNOG00000021638","Eef1d",5.00569429607136,0.823515469547758,0.512420978755902,0.999999999999993
"ENSRNOG00000021644","Slc15a3",1.26196092472664,0.854870698250264,0.815058590251573,0.999999999999993
"ENSRNOG00000021656","RGD1359334",0.112779944605235,NA,NA,NA
"ENSRNOG00000021657","Pld6",0.907098254623267,NA,NA,NA
"ENSRNOG00000021658","Olr577",0,NA,NA,NA
"ENSRNOG00000021659","Acp4",0.00309783782088051,NA,NA,NA
"ENSRNOG00000021660","Nprl2",4.31828412522165,0.886653253778098,0.885563644246479,0.999999999999993
"ENSRNOG00000021663","Vxn",7.44982713652799,0.87879871099624,0.657715087132888,0.999999999999993
"ENSRNOG00000021669","Mybl1",0.862595653141421,NA,NA,NA
"ENSRNOG00000021670","Frem2",0.167253933968324,NA,NA,NA
"ENSRNOG00000021671","Rtl6",3.21318703102159,0.950557320837049,0.637115143610594,0.999999999999993
"ENSRNOG00000021674","Ifitm7",0,NA,NA,NA
"ENSRNOG00000021678","Alkbh3",4.53696940479919,0.823515469547758,0.755262904769639,0.999999999999993
"ENSRNOG00000021680","Setdb2",1.26617747980322,0.851949545056535,0.874622224151949,0.999999999999993
"ENSRNOG00000021681","Eea1",1.34859258300907,0.823515469547758,0.611832775567897,0.999999999999993
"ENSRNOG00000021682","Dcakd",4.06288342995091,0.927778384771808,0.460153490540586,0.999999999999993
"ENSRNOG00000021685","Cdk5r1",5.06338622291189,0.823970772610141,0.613762163416556,0.999999999999993
"ENSRNOG00000021688","AABR07056686.1",1.46003342177348,0.974461895177428,0.697422487800864,0.999999999999993
"ENSRNOG00000021689","Rps6kb2",3.62723085315447,0.823515469547758,0.809047863984873,0.999999999999993
"ENSRNOG00000021691","Ccdc92",6.13384290015048,0.953671284005505,0.103152176437724,0.999999999999993
"ENSRNOG00000021693","Fam149a",1.51829318840238,0.893338330340395,0.508845861617614,0.999999999999993
"ENSRNOG00000021694","AABR07038986.1",0.014265420182109,NA,NA,NA
"ENSRNOG00000021695","Hyal6",0,NA,NA,NA
"ENSRNOG00000021702","Mcmdc2",2.40334985213552,0.823515469547758,0.648241125511976,0.999999999999993
"ENSRNOG00000021704","Atp8b5p",0.0232170429377878,NA,NA,NA
"ENSRNOG00000021705","LOC102556092",1.81644134155785,0.911067282045675,0.982218054345203,0.999999999999993
"ENSRNOG00000021712","Rcbtb1",2.01420806365803,0.829109175032448,0.532003653841663,0.999999999999993
"ENSRNOG00000021713","Kif18b",0.244427268778386,NA,NA,NA
"ENSRNOG00000021714","Fam92b",1.51448995863687,0.823515469547758,0.669811500058885,0.999999999999993
"ENSRNOG00000021718","Cspp1",1.92050903694325,0.899682684724862,0.716661155422796,0.999999999999993
"ENSRNOG00000021719","Slfn5",1.78084132757726,0.823515469547758,0.685785376993144,0.999999999999993
"ENSRNOG00000021723","AC139642.2",0,NA,NA,NA
"ENSRNOG00000021724","Ptprcap",1.04691760447787,0.892454555438938,0.889734983737829,0.999999999999993
"ENSRNOG00000021725","Mlec",4.66681988348097,0.823515469547758,0.739326931952979,0.999999999999993
"ENSRNOG00000021726","Tlr3",0.761182587525481,NA,NA,NA
"ENSRNOG00000021727","Olr1875",0,NA,NA,NA
"ENSRNOG00000021729","Iqub",1.03299718056571,0.863318288759189,0.15854800131706,0.999999999999993
"ENSRNOG00000021731","LOC103689949",0.193217705930565,NA,NA,NA
"ENSRNOG00000021732","Hsf1",3.66804411623494,0.843991823045561,0.66399609117799,0.999999999999993
"ENSRNOG00000021735","Akr1c15",3.01930925227429,0.882529001981747,0.914812858549516,0.999999999999993
"ENSRNOG00000021745","Bhlhe22",4.08141835453162,0.823515469547758,0.777567677908911,0.999999999999993
"ENSRNOG00000021748","Las1l",5.42016683228238,0.96398912238109,0.572045524189053,0.999999999999993
"ENSRNOG00000021750","Id1",5.39208439729131,0.823515469547758,0.0354184708796137,0.999999999999993
"ENSRNOG00000021751","AABR07065265.1",0,NA,NA,NA
"ENSRNOG00000021752","Foxq1",1.22464859989881,0.823515469547758,0.279318617389082,0.999999999999993
"ENSRNOG00000021758","Tnpo3",4.22286814158868,0.990462771207773,0.858325233159564,0.999999999999993
"ENSRNOG00000021763","Ffar4",0.179669489636312,NA,NA,NA
"ENSRNOG00000021765","Gli4",1.03448048886368,0.823515469547758,0.935938166632022,0.999999999999993
"ENSRNOG00000021766","AC127217.1",0,NA,NA,NA
"ENSRNOG00000021771","Trim29",0.0389489396823293,NA,NA,NA
"ENSRNOG00000021773","Bop1",4.27564267928097,0.823515469547758,0.443617961237326,0.999999999999993
"ENSRNOG00000021776","Cenpc",2.59979272138372,0.823515469547758,0.891258428301515,0.999999999999993
"ENSRNOG00000021780","Rad51d",1.85292144987734,0.926250330082748,0.876052226186672,0.999999999999993
"ENSRNOG00000021781","Camk1",5.80286262429302,0.823515469547758,0.74464195083999,0.999999999999993
"ENSRNOG00000021782","Zscan10",0.00178539092491243,NA,NA,NA
"ENSRNOG00000021787","Zfp217",0.375905355959984,NA,NA,NA
"ENSRNOG00000021789","RGD1565323",0,NA,NA,NA
"ENSRNOG00000021791","Csnka2ip",0.0109397061269259,NA,NA,NA
"ENSRNOG00000021792","Prdm14",0,NA,NA,NA
"ENSRNOG00000021793","Tmem136",2.46987460302277,0.891787202171442,0.432948933105448,0.999999999999993
"ENSRNOG00000021794","Znhit2",4.96576692176114,0.823515469547758,0.701891310796874,0.999999999999993
"ENSRNOG00000021795","Fam227a",0.566766483419065,NA,NA,NA
"ENSRNOG00000021796","RGD1565166",2.31695479175548,0.848192147694893,0.374221607061944,0.999999999999993
"ENSRNOG00000021798","Pglyrp4",0.00450987391223159,NA,NA,NA
"ENSRNOG00000021799","Tas2r118",0,NA,NA,NA
"ENSRNOG00000021800","Zfp541",0.245460706415451,NA,NA,NA
"ENSRNOG00000021802","Isg15",2.21225311269804,0.823515469547758,0.839620922246895,0.999999999999993
"ENSRNOG00000021805","Rft1",2.51761702779132,0.996600839997406,0.97954592056372,0.999999999999993
"ENSRNOG00000021808","Tecr",9.07381263082122,0.823515469547758,0.432948933105448,0.999999999999993
"ENSRNOG00000021811","AABR07006542.1",0,NA,NA,NA
"ENSRNOG00000021812","Scx",1.89032033626373,0.970426620552242,0.860017710540146,0.999999999999993
"ENSRNOG00000021814","Tnfrsf25",0.912027082019686,NA,NA,NA
"ENSRNOG00000021815","Lig3",2.28934866107969,0.823515469547758,0.793451958532585,0.999999999999993
"ENSRNOG00000021817","Irak2",1.8708541218598,0.856655884607925,0.499653764948374,0.999999999999993
"ENSRNOG00000021823","AABR07018318.1",0.636316841998243,NA,NA,NA
"ENSRNOG00000021824","Dnajb1",5.61233411817587,0.894922522909203,0.577088031536269,0.999999999999993
"ENSRNOG00000021828","Coro1b",6.16571536838454,0.823515469547758,0.675552229109812,0.999999999999993
"ENSRNOG00000021831","Kcnrg",0.269712984587317,NA,NA,NA
"ENSRNOG00000021833","Myrfl",0.0461454711312691,NA,NA,NA
"ENSRNOG00000021839","Cep126",1.6721315136381,0.823515469547758,0.61708562478308,0.999999999999993
"ENSRNOG00000021840","Cped1",0.60466381945174,NA,NA,NA
"ENSRNOG00000021843","AABR07072463.1",0.396139379478327,NA,NA,NA
"ENSRNOG00000021847","Ska3",1.09550475092262,0.900670101834881,0.829964713673575,0.999999999999993
"ENSRNOG00000021851","Ccl1",0.121791975306215,NA,NA,NA
"ENSRNOG00000021855","Kcp",0.290753935154128,NA,NA,NA
"ENSRNOG00000021856","Lat2",0.873561046624905,NA,NA,NA
"ENSRNOG00000021866","Bola3",5.47081046016568,0.823515469547758,0.813875436105187,0.999999999999993
"ENSRNOG00000021867","AABR07009508.1",0,NA,NA,NA
"ENSRNOG00000021871","Gcn1",2.94884427651324,0.823515469547758,0.915961816043944,0.999999999999993
"ENSRNOG00000021872","Zfp213",3.14234514331671,0.906955446156816,0.921683996206933,0.999999999999993
"ENSRNOG00000021881","Metap2",5.47265068332388,0.938093433197108,0.867158306904479,0.999999999999993
"ENSRNOG00000021882","Tmed9",6.68072503227381,0.823515469547758,0.782531560684632,0.999999999999993
"ENSRNOG00000021885","Gphb5",0,NA,NA,NA
"ENSRNOG00000021886","B4galt7",4.37734236615042,0.823515469547758,0.70122831111555,0.999999999999993
"ENSRNOG00000021887","Cyb561d2",4.93117764846805,0.823515469547758,0.890473245213228,0.999999999999993
"ENSRNOG00000021890","Nob1",5.24631958738913,0.823515469547758,0.905836738347886,0.999999999999993
"ENSRNOG00000021891","Zdhhc8",4.68259646465702,0.823515469547758,0.818647057967224,0.999999999999993
